,master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RF_SCORE,segment
245,b544aaf8-a3ab-11e9-a2fc-000d3a38a36f,787 days,3.0,505.92,2,2,3,22,hibernating
246,b1f63c54-d691-11e9-93bc-000d3a38a36f,640 days,2.0,195.92000000000002,3,1,1,31,about_to_sleep
247,7cefecc8-27b6-11ea-aaaa-000d3a38a36f,771 days,7.0,907.87,2,4,4,24,at_risk
248,0b67c74c-2b76-11ea-9d27-000d3a38a36f,661 days,3.0,295.19,3,2,1,32,about_to_sleep
249,75cbc976-a435-11e9-a2fc-000d3a38a36f,774 days,3.0,659.14,2,2,3,22,hibernating
250,96b37d2e-aad8-11e9-a2fc-000d3a38a36f,1405 days,2.0,244.97,1,1,1,11,hibernating
251,06b6eb2c-7376-11ea-92d0-000d3a38a36f,538 days,7.0,1031.92,4,4,5,44,loyal_customers
252,4c9c9cbc-ae42-11e9-a2fc-000d3a38a36f,887 days,12.0,2692.23,2,5,5,25,cant_loose
253,4bd60b50-195f-11ea-b6a2-000d3a38a36f,825 days,7.0,970.25,2,4,4,24,at_risk
254,71579c58-b0d3-11e9-9757-000d3a38a36f,778 days,12.0,2193.81,2,5,5,25,cant_loose
255,77c4e132-ae52-11e9-a2fc-000d3a38a36f,1168 days,3.0,450.95000000000005,1,2,2,12,hibernating
256,cfdf1d42-9fac-11e9-a2fc-000d3a38a36f,768 days,2.0,209.89000000000001,2,1,1,21,hibernating
257,56acd888-d684-11e9-93bc-000d3a38a36f,642 days,4.0,694.63,3,3,4,33,need_attention
258,04241874-a9b6-11e9-a2fc-000d3a38a36f,1901 days,7.0,1307.84,1,4,5,14,at_risk
259,71afbad8-ff01-11e9-a5e8-000d3a38a36f,686 days,2.0,758.79,3,1,4,31,about_to_sleep
260,1edf421c-e2e9-11e9-ad00-000d3a38a36f,608 days,4.0,579.9300000000001,3,3,3,33,need_attention
261,d5aa30a2-5b9c-11ea-a9cd-000d3a38a36f,490 days,4.0,713.1800000000001,4,3,4,43,potential_loyalists
262,7aff7b54-abc4-11e9-a2fc-000d3a38a36f,1958 days,7.0,650.91,1,4,3,14,at_risk
263,a4659e1c-24d5-11ea-bf27-000d3a38a36f,831 days,3.0,589.96,2,2,3,22,hibernating
264,cbcb985c-017c-11ea-a5e8-000d3a38a36f,569 days,3.0,540.9399999999999,4,2,3,42,potential_loyalists
265,a04dd5b8-ac9b-11e9-a2fc-000d3a38a36f,1090 days,10.0,1028.26,1,5,5,15,cant_loose
266,d14e3c7e-b04d-11e9-9757-000d3a38a36f,927 days,6.0,722.5799999999999,2,4,4,24,at_risk
267,ece891e6-5f3e-11ea-be5b-000d3a38a36f,516 days,4.0,501.44,4,3,3,43,potential_loyalists
268,fad3ef8a-a5d5-11e9-a2fc-000d3a38a36f,837 days,3.0,212.95999999999998,2,2,1,22,hibernating
269,4b60fb80-249a-11ea-bf27-000d3a38a36f,675 days,4.0,331.95,3,3,2,33,need_attention
270,756ae0c2-d705-11e9-93bc-000d3a38a36f,625 days,3.0,395.95000000000005,3,2,2,32,about_to_sleep
271,66f9273e-a80b-11e9-a2fc-000d3a38a36f,2283 days,13.0,1671.7199999999998,1,5,5,15,cant_loose
272,b919413a-6087-11eb-9b71-000d3a38a36f,122 days,2.0,288.95,5,1,1,51,new_customers
273,fca6174c-aad1-11e9-a2fc-000d3a38a36f,1413 days,6.0,690.3,1,4,4,14,at_risk
274,cca6958a-d713-11e9-93bc-000d3a38a36f,624 days,18.0,617.6800000000001,3,5,3,35,loyal_customers
275,c374d99c-e50d-11e9-ad00-000d3a38a36f,605 days,5.0,614.95,3,4,3,34,loyal_customers
276,202a42cc-a174-11e9-a2fc-000d3a38a36f,827 days,3.0,282.96,2,2,1,22,hibernating
277,2c0b3d24-aa68-11e9-a2fc-000d3a38a36f,1460 days,9.0,1091.26,1,5,5,15,cant_loose
278,b30721a8-5b52-11ea-b544-000d3a38a36f,526 days,2.0,209.98000000000002,4,1,1,41,promising
279,12529658-aedb-11e9-a2fc-000d3a38a36f,616 days,2.0,534.31,3,1,3,31,about_to_sleep
280,9bc68994-5084-11ea-99ba-000d3a38a36f,631 days,2.0,129.98,3,1,1,31,about_to_sleep
281,3d2bf11a-7ee9-11ea-80af-000d3a38a36f,409 days,3.0,340.90999999999997,5,2,2,52,potential_loyalists
282,6dcdd324-aeec-11e9-a2fc-000d3a38a36f,1125 days,4.0,392.96000000000004,1,3,2,13,at_risk
283,0df28674-ff24-11e9-a5e8-000d3a38a36f,652 days,5.0,761.73,3,4,4,34,loyal_customers
284,86bd40a8-1937-11ea-b6a2-000d3a38a36f,550 days,5.0,940.9300000000001,4,4,4,44,loyal_customers
285,5719059a-ad11-11e9-a2fc-000d3a38a36f,896 days,3.0,411.87,2,2,2,22,hibernating
286,cb9e3528-ab8d-11e9-a2fc-000d3a38a36f,796 days,2.0,165.98,2,1,1,21,hibernating
287,5d8ee67c-ab7e-11e9-a2fc-000d3a38a36f,1186 days,6.0,570.94,1,4,3,14,at_risk
288,e10c7aac-d6f1-11e9-93bc-000d3a38a36f,103 days,2.0,413.93,5,1,2,51,new_customers
289,fd6ef26e-fee3-11e9-a5e8-000d3a38a36f,572 days,4.0,1000.17,4,3,4,43,potential_loyalists
290,86e934ee-aa9f-11e9-a2fc-000d3a38a36f,691 days,4.0,710.91,3,3,4,33,need_attention
291,94d50848-a866-11e9-a2fc-000d3a38a36f,2159 days,8.0,1104.31,1,5,5,15,cant_loose
292,5517e3da-5b10-11ea-a915-000d3a38a36f,496 days,3.0,364.96999999999997,4,2,2,42,potential_loyalists
293,71368132-1aee-11ea-98d5-000d3a38a36f,547 days,6.0,1156.52,4,4,5,44,loyal_customers
294,7e0d2394-ab62-11e9-a2fc-000d3a38a36f,689 days,6.0,856.58,3,4,4,34,loyal_customers
295,54eef9e8-abfc-11e9-a2fc-000d3a38a36f,1180 days,4.0,942.85,1,3,4,13,at_risk
296,a525cb82-27d3-11ea-aaaa-000d3a38a36f,674 days,6.0,1043.97,3,4,5,34,loyal_customers
297,0376755e-1eee-11ea-81ff-000d3a38a36f,825 days,6.0,992.81,2,4,4,24,at_risk
298,a1252e9c-1fc2-11ea-87bf-000d3a38a36f,826 days,4.0,423.86,2,3,2,23,at_risk
299,cc01ed02-74e6-11ea-802c-000d3a38a36f,621 days,3.0,832.91,3,2,4,32,about_to_sleep
300,933f716c-a528-11e9-a2fc-000d3a38a36f,701 days,6.0,496.92,3,4,3,34,loyal_customers
301,859bef06-ac24-11e9-a2fc-000d3a38a36f,104 days,6.0,1488.53,5,4,5,54,champions
302,37132e7c-5272-11ea-956d-000d3a38a36f,779 days,7.0,750.86,2,4,4,24,at_risk
303,25d7e164-a536-11e9-a2fc-000d3a38a36f,1188 days,3.0,817.5999999999999,1,2,4,12,hibernating
304,9e6c32ca-a3a5-11e9-a2fc-000d3a38a36f,788 days,15.0,2650.07,2,5,5,25,cant_loose
305,94be37e0-aa72-11e9-a2fc-000d3a38a36f,1722 days,13.0,1270.3899999999999,1,5,5,15,cant_loose
306,cee8e9e8-5bb0-11ea-9b0c-000d3a38a36f,466 days,2.0,490.73,5,1,3,51,new_customers
307,b2d72794-2017-11ea-87bf-000d3a38a36f,560 days,4.0,415.95000000000005,4,3,2,43,potential_loyalists
308,65c36fbe-ac25-11e9-a2fc-000d3a38a36f,828 days,11.0,1918.7199999999998,2,5,5,25,cant_loose
309,4b82fcf6-a463-11e9-a2fc-000d3a38a36f,768 days,2.0,401.97,2,1,2,21,hibernating
310,bfd1a73c-1c82-11ea-a490-000d3a38a36f,666 days,5.0,465.46000000000004,3,4,3,34,loyal_customers
311,19596d32-a3ff-11e9-a2fc-000d3a38a36f,780 days,2.0,232.95999999999998,2,1,1,21,hibernating
312,a96235b4-98b2-11ea-b97a-000d3a38a36f,377 days,3.0,406.94,5,2,2,52,potential_loyalists
313,3d87336e-d62d-11e9-93bc-000d3a38a36f,650 days,2.0,196.57000000000002,3,1,1,31,about_to_sleep
314,4c7d87f0-a52d-11e9-a2fc-000d3a38a36f,918 days,11.0,1586.75,2,5,5,25,cant_loose
315,576a71da-ff1b-11e9-a5e8-000d3a38a36f,801 days,9.0,1284.83,2,5,5,25,cant_loose
316,e12ffb50-b0a2-11e9-9757-000d3a38a36f,788 days,10.0,1188.35,2,5,5,25,cant_loose
317,5af055ee-a066-11ea-9d0a-000d3a38a36f,247 days,2.0,466.97,5,1,3,51,new_customers
318,682bc334-4f61-11ea-99ba-000d3a38a36f,542 days,8.0,988.99,4,5,4,45,loyal_customers
319,365a722a-abaf-11e9-a2fc-000d3a38a36f,1231 days,8.0,1272.12,1,5,5,15,cant_loose
320,f95be7a6-387f-11ea-85d6-000d3a38a36f,578 days,4.0,633.42,4,3,3,43,potential_loyalists
321,5fa248c4-5f91-11ea-be5b-000d3a38a36f,498 days,5.0,687.4300000000001,4,4,4,44,loyal_customers
322,6d911196-280e-11ea-a043-000d3a38a36f,556 days,3.0,509.95000000000005,4,2,3,42,potential_loyalists
323,b0a3781c-d68c-11e9-93bc-000d3a38a36f,641 days,2.0,439.97,3,1,2,31,about_to_sleep
324,abd8c4ee-afd7-11e9-9757-000d3a38a36f,660 days,4.0,656.88,3,3,3,33,need_attention
325,9fc509a8-a107-11e9-a2fc-000d3a38a36f,833 days,3.0,397.91,2,2,2,22,hibernating
326,8d7a3e5a-2a12-11ea-99b3-000d3a38a36f,800 days,2.0,945.39,2,1,4,21,hibernating
327,0b42b552-b17c-11e9-89fa-000d3a38a36f,826 days,4.0,372.88,2,3,2,23,at_risk
328,72141e1e-9961-11eb-9c47-000d3a38a36f,50 days,2.0,355.65,5,1,2,51,new_customers
329,9b1ad686-9f5d-11e9-a2fc-000d3a38a36f,891 days,8.0,872.44,2,5,4,25,cant_loose
330,d1cdc84a-570e-11eb-9e65-000d3a38a36f,134 days,2.0,446.97,5,1,2,51,new_customers
331,342bba62-542a-11ea-b1db-000d3a38a36f,537 days,2.0,274.97,4,1,1,41,promising
332,f79469f2-29bb-11ea-87cc-000d3a38a36f,572 days,5.0,458.37,4,4,3,44,loyal_customers
333,20325f40-b108-11e9-9757-000d3a38a36f,824 days,2.0,369.96999999999997,2,1,2,21,hibernating
334,167b0fa0-5b9a-11ea-b4dc-000d3a38a36f,525 days,3.0,399.97,4,2,2,42,potential_loyalists
335,894ae9ea-bfa6-11ea-9c44-000d3a38a36f,327 days,2.0,386.72,5,1,2,51,new_customers
336,4ca21210-a6c1-11e9-a2fc-000d3a38a36f,2559 days,3.0,880.7,1,2,4,12,hibernating
337,5a93c2a4-aebb-11e9-a2fc-000d3a38a36f,901 days,4.0,1184.74,2,3,5,23,at_risk
338,b12a5880-5bb8-11ea-b13f-000d3a38a36f,511 days,11.0,1394.72,4,5,5,45,loyal_customers
339,0b5a1af6-d726-11e9-93bc-000d3a38a36f,623 days,4.0,270.71000000000004,3,3,1,33,need_attention
340,ae9fa96c-5316-11ea-acd3-000d3a38a36f,521 days,2.0,503.19,4,1,3,41,promising
341,b362ebc0-b11e-11e9-9757-000d3a38a36f,830 days,7.0,1455.04,2,4,5,24,at_risk
342,00a7bc8e-b085-11e9-9757-000d3a38a36f,830 days,5.0,610.33,2,4,3,24,at_risk
343,899c2e5e-1320-11eb-8ffc-000d3a38a36f,238 days,3.0,405.45,5,2,2,52,potential_loyalists
344,86d30a68-27ca-11ea-aaaa-000d3a38a36f,786 days,8.0,727.3299999999999,2,5,4,25,cant_loose
345,8a6315c4-afca-11e9-9757-000d3a38a36f,852 days,3.0,417.64,2,2,2,22,hibernating
346,18ce6d20-4ad1-11eb-806e-000d3a38a36f,803 days,6.0,819.9200000000001,2,4,4,24,at_risk
347,f649fe28-1efc-11ea-81ff-000d3a38a36f,703 days,2.0,276.96,3,1,1,31,about_to_sleep
348,7543920c-9e15-11e9-9897-000d3a38a36f,564 days,5.0,1025.78,4,4,5,44,loyal_customers
349,9d3feb84-b1ed-11e9-89fa-000d3a38a36f,685 days,3.0,254.94,3,2,1,32,about_to_sleep
350,b801405a-9fa3-11e9-a2fc-000d3a38a36f,2656 days,6.0,374.31,1,4,2,14,at_risk
351,8e139dee-673d-11ea-9d38-000d3a38a36f,903 days,18.0,2682.0299999999997,2,5,5,25,cant_loose
352,d4ec867c-a352-11e9-a2fc-000d3a38a36f,794 days,2.0,618.94,2,1,3,21,hibernating
353,d42b1ea0-ad49-11e9-a2fc-000d3a38a36f,1295 days,6.0,910.65,1,4,4,14,at_risk
354,03464e90-8a4d-11ea-8ec0-000d3a38a36f,392 days,2.0,468.45000000000005,5,1,3,51,new_customers
355,1cb79d74-a9f8-11e9-a2fc-000d3a38a36f,1735 days,3.0,222.96,1,2,1,12,hibernating
356,b0ba3958-3041-11ea-bb28-000d3a38a36f,663 days,6.0,888.44,3,4,4,34,loyal_customers
357,e4a0c398-9dea-11e9-9897-000d3a38a36f,1437 days,7.0,818.1,1,4,4,14,at_risk
358,5d8f794a-5b44-11ea-80c0-000d3a38a36f,507 days,16.0,3190.0499999999997,4,5,5,45,loyal_customers
359,426227d0-1a12-11ea-941b-000d3a38a36f,549 days,4.0,505.92,4,3,3,43,potential_loyalists
360,82a1351a-a772-11e9-a2fc-000d3a38a36f,2420 days,6.0,793.5699999999999,1,4,4,14,at_risk
361,72858228-545e-11ea-b1db-000d3a38a36f,513 days,3.0,304.95000000000005,4,2,2,42,potential_loyalists
362,7f867936-5bdf-11ea-b597-000d3a38a36f,492 days,6.0,647.64,4,4,3,44,loyal_customers
363,292b3e08-acff-11e9-a2fc-000d3a38a36f,544 days,2.0,229.96999999999997,4,1,1,41,promising
364,267f27d2-811f-11eb-a516-000d3a38a36f,81 days,2.0,168.98,5,1,1,51,new_customers
365,b7f13038-ff1c-11e9-a5e8-000d3a38a36f,663 days,6.0,882.87,3,4,4,34,loyal_customers
366,2d75b1fa-2bb2-11ea-853d-000d3a38a36f,590 days,3.0,309.96,4,2,2,42,potential_loyalists
367,dd6dab24-ddc6-11e9-a848-000d3a38a36f,617 days,5.0,381.95,3,4,2,34,loyal_customers
368,ffe0ab60-6c79-11ea-9ddf-000d3a38a36f,1321 days,11.0,1441.92,1,5,5,15,cant_loose
369,0ab4c6b4-ab2f-11e9-a2fc-000d3a38a36f,1621 days,12.0,1725.48,1,5,5,15,cant_loose
370,ebeaedb2-a4f3-11e9-a2fc-000d3a38a36f,707 days,5.0,633.93,3,4,3,34,loyal_customers
371,2e08203e-df7d-11e9-957d-000d3a38a36f,612 days,3.0,499.39000000000004,3,2,3,32,about_to_sleep
372,e884751a-bb97-11ea-aed7-000d3a38a36f,336 days,2.0,305.54,5,1,2,51,new_customers
373,a04c6ab8-165c-11ea-aa74-000d3a38a36f,563 days,3.0,422.53000000000003,4,2,2,42,potential_loyalists
374,f6dbd7fc-b1cf-11e9-89fa-000d3a38a36f,498 days,3.0,420.70000000000005,4,2,2,42,potential_loyalists
375,23f4d0c8-d6a0-11e9-93bc-000d3a38a36f,639 days,4.0,274.96,3,3,1,33,need_attention
376,bd31c6ca-abd4-11e9-a2fc-000d3a38a36f,525 days,5.0,737.4300000000001,4,4,4,44,loyal_customers
377,1c9f6aa8-ada2-11e9-a2fc-000d3a38a36f,1254 days,12.0,1698.31,1,5,5,15,cant_loose
378,35ffaf42-1faa-11ea-87bf-000d3a38a36f,819 days,6.0,755.37,2,4,4,24,at_risk
379,648b29d6-d720-11e9-93bc-000d3a38a36f,623 days,2.0,246.94,3,1,1,31,about_to_sleep
380,c8246c22-115f-11ea-8872-000d3a38a36f,568 days,3.0,519.14,4,2,3,42,potential_loyalists
381,d4fdf864-2852-11ea-b87a-000d3a38a36f,626 days,5.0,966.36,3,4,4,34,loyal_customers
382,8fb74378-aa4e-11e9-a2fc-000d3a38a36f,1173 days,9.0,876.15,1,5,4,15,cant_loose
383,d44c2c64-b0da-11e9-9757-000d3a38a36f,841 days,14.0,2225.29,2,5,5,25,cant_loose
384,6484be86-b112-11e9-9757-000d3a38a36f,748 days,10.0,1875.73,2,5,5,25,cant_loose
385,3089494e-eac4-11e9-88c1-000d3a38a36f,598 days,2.0,772.9300000000001,3,1,4,31,about_to_sleep
386,37aad97e-af62-11e9-a2fc-000d3a38a36f,919 days,13.0,1445.35,2,5,5,25,cant_loose
387,2125ce04-aa51-11e9-a2fc-000d3a38a36f,1708 days,5.0,594.94,1,4,3,14,at_risk
388,9a72df9a-9d5e-11e9-9897-000d3a38a36f,836 days,3.0,240.46999999999997,2,2,1,22,hibernating
389,680cd83c-1ab6-11ea-98d5-000d3a38a36f,82 days,2.0,283.11,5,1,1,51,new_customers
390,ea36c9a4-ad32-11e9-a2fc-000d3a38a36f,1070 days,5.0,974.41,1,4,4,14,at_risk
391,827b451a-a7b5-11e9-a2fc-000d3a38a36f,2319 days,31.0,3150.5099999999998,1,5,5,15,cant_loose
392,afc55b90-1da4-11ea-8bf2-000d3a38a36f,622 days,3.0,451.95,3,2,2,32,about_to_sleep
393,735f2290-a9a9-11e9-a2fc-000d3a38a36f,941 days,4.0,501.34000000000003,2,3,3,23,at_risk
394,88eb75aa-aca6-11e9-a2fc-000d3a38a36f,609 days,3.0,513.4399999999999,3,2,3,32,about_to_sleep
395,717756f8-7994-11ea-bf74-000d3a38a36f,681 days,4.0,902.1700000000001,3,3,4,33,need_attention
396,7c981490-5b0e-11ea-a11d-000d3a38a36f,462 days,2.0,132.94,5,1,1,51,new_customers
397,7b750fe2-5bcb-11ea-bfee-000d3a38a36f,464 days,2.0,283.82,5,1,1,51,new_customers
398,77165f14-a807-11e9-a2fc-000d3a38a36f,590 days,3.0,425.76,4,2,2,42,potential_loyalists
399,3f9bf910-b093-11e9-9757-000d3a38a36f,633 days,4.0,477.42999999999995,3,3,3,33,need_attention
400,328d030a-acff-11e9-a2fc-000d3a38a36f,1334 days,12.0,2475.16,1,5,5,15,cant_loose
401,6ebf7bc2-a77e-11e9-a2fc-000d3a38a36f,2284 days,8.0,950.62,1,5,4,15,cant_loose
402,42bed146-1f18-11ea-87bf-000d3a38a36f,633 days,4.0,471.94,3,3,3,33,need_attention
403,d1808642-1c9b-11ea-a490-000d3a38a36f,1569 days,6.0,974.8399999999999,1,4,4,14,at_risk
404,3a97f956-e467-11ea-b769-000d3a38a36f,120 days,4.0,437.8,5,3,2,53,potential_loyalists
405,6115b674-1fb7-11ea-87bf-000d3a38a36f,603 days,2.0,160.73,3,1,1,31,about_to_sleep
406,5338aa14-a9b7-11e9-a2fc-000d3a38a36f,1586 days,2.0,179.95999999999998,1,1,1,11,hibernating
407,1fd54d7a-aae4-11e9-a2fc-000d3a38a36f,1520 days,3.0,500.71000000000004,1,2,3,12,hibernating
408,4ddd07ec-d67e-11e9-93bc-000d3a38a36f,643 days,3.0,263.96999999999997,3,2,1,32,about_to_sleep
409,2e637df4-5457-11ea-b1db-000d3a38a36f,527 days,4.0,709.19,4,3,4,43,potential_loyalists
410,f8023258-cc1c-11ea-b305-000d3a38a36f,312 days,2.0,180.48,5,1,1,51,new_customers
411,3aad77da-5f2f-11ea-be5b-000d3a38a36f,677 days,5.0,476.64,3,4,3,34,loyal_customers
412,be1279ce-fbdc-11e9-b138-000d3a38a36f,576 days,4.0,669.94,4,3,4,43,potential_loyalists
413,17663f56-ad63-11e9-a2fc-000d3a38a36f,1177 days,3.0,455.48,1,2,2,12,hibernating
414,f502e526-a4b2-11e9-a2fc-000d3a38a36f,750 days,3.0,486.44000000000005,2,2,3,22,hibernating
415,05ff5f30-a256-11e9-a2fc-000d3a38a36f,811 days,2.0,698.15,2,1,4,21,hibernating
416,f3b43f18-532f-11ea-acd3-000d3a38a36f,535 days,3.0,402.46000000000004,4,2,2,42,potential_loyalists
417,ad874998-9f3b-11e9-9897-000d3a38a36f,838 days,3.0,485.97,2,2,3,22,hibernating
418,f69debe2-a787-11e9-a2fc-000d3a38a36f,2399 days,3.0,328.90999999999997,1,2,2,12,hibernating
419,47df565c-a8f6-11e9-a2fc-000d3a38a36f,101 days,2.0,253.06,5,1,1,51,new_customers
420,dcb4de10-2cd4-11eb-b280-000d3a38a36f,166 days,7.0,917.36,5,4,4,54,champions
421,901443c2-a94d-11e9-a2fc-000d3a38a36f,2009 days,6.0,744.9100000000001,1,4,4,14,at_risk
422,2bfe39f6-b11d-11e9-9757-000d3a38a36f,364 days,2.0,562.4100000000001,5,1,3,51,new_customers
423,c331b30a-fc00-11ea-a045-000d3a38a36f,251 days,2.0,116.47999999999999,5,1,1,51,new_customers
424,56c0a3b0-a59f-11e9-a2fc-000d3a38a36f,558 days,4.0,492.96000000000004,4,3,3,43,potential_loyalists
425,385f8d36-4ebe-11eb-806e-000d3a38a36f,145 days,4.0,300.92,5,3,1,53,potential_loyalists
426,37e324ba-a499-11e9-a2fc-000d3a38a36f,496 days,3.0,600.63,4,2,3,42,potential_loyalists
427,d8fef74a-a564-11e9-a2fc-000d3a38a36f,797 days,7.0,1325.49,2,4,5,24,at_risk
428,912f6d8e-5bdd-11ea-ba71-000d3a38a36f,516 days,3.0,389.95000000000005,4,2,2,42,potential_loyalists
429,d44c519e-a5d1-11e9-a2fc-000d3a38a36f,818 days,2.0,529.97,2,1,3,21,hibernating
430,c0d58f00-51b4-11eb-806e-000d3a38a36f,141 days,3.0,505.36,5,2,3,52,potential_loyalists
431,0ed56904-6d28-11ea-84a8-000d3a38a36f,477 days,2.0,505.46000000000004,4,1,3,41,promising
432,26d99c60-23b7-11ea-8523-000d3a38a36f,787 days,3.0,418.96000000000004,2,2,2,22,hibernating
433,b117247e-6d13-11ea-84a8-000d3a38a36f,477 days,5.0,364.18,4,4,2,44,loyal_customers
434,b7d2c252-9f21-11e9-9897-000d3a38a36f,851 days,5.0,628.87,2,4,3,24,at_risk
435,7e58b9f4-a9a9-11e9-a2fc-000d3a38a36f,896 days,4.0,1478.74,2,3,5,23,at_risk
436,7cb1c37c-a169-11e9-a2fc-000d3a38a36f,828 days,2.0,194.95999999999998,2,1,1,21,hibernating
437,0fb6f970-d71c-11e9-93bc-000d3a38a36f,631 days,11.0,1640.0,3,5,5,35,loyal_customers
438,5045c83a-fe1e-11e9-a5e8-000d3a38a36f,569 days,3.0,1157.39,4,2,5,42,potential_loyalists
439,5c14aae6-74f7-11ea-bb48-000d3a38a36f,957 days,13.0,1674.68,2,5,5,25,cant_loose
440,72a6cda6-e12d-11e9-957d-000d3a38a36f,610 days,3.0,626.1700000000001,3,2,3,32,about_to_sleep
441,bc81170e-5b32-11ea-a607-000d3a38a36f,506 days,5.0,833.6600000000001,4,4,4,44,loyal_customers
442,a64afdd8-a7e1-11e9-a2fc-000d3a38a36f,2229 days,10.0,1009.3000000000001,1,5,4,15,cant_loose
443,ac9ffeea-1956-11ea-b6a2-000d3a38a36f,623 days,5.0,615.91,3,4,3,34,loyal_customers
444,d438e7c4-d7d8-11e9-93bc-000d3a38a36f,622 days,3.0,159.97,3,2,1,32,about_to_sleep
445,5d841dbe-542a-11ea-b1db-000d3a38a36f,515 days,8.0,1170.0,4,5,5,45,loyal_customers
446,a9dfb8d6-befa-11ea-a18f-000d3a38a36f,328 days,7.0,900.9300000000001,5,4,4,54,champions
447,d086b176-ab35-11e9-a2fc-000d3a38a36f,868 days,4.0,607.67,2,3,3,23,at_risk
448,237c589a-9dad-11e9-9897-000d3a38a36f,2420 days,22.0,2137.3599999999997,1,5,5,15,cant_loose
449,95a55bd6-b19a-11ea-b736-000d3a38a36f,345 days,7.0,917.8799999999999,5,4,4,54,champions
450,217b6a54-edfd-11e9-9346-000d3a38a36f,595 days,2.0,464.96000000000004,4,1,3,41,promising
451,68caf234-b118-11e9-9757-000d3a38a36f,664 days,3.0,549.89,3,2,3,32,about_to_sleep
452,f349eb80-f340-11e9-9346-000d3a38a36f,597 days,10.0,1444.5,4,5,5,45,loyal_customers
453,e305a27a-a41a-11e9-a2fc-000d3a38a36f,777 days,7.0,879.72,2,4,4,24,at_risk
454,97e5021a-1e66-11ea-aa32-000d3a38a36f,635 days,2.0,353.91,3,1,2,31,about_to_sleep
455,b7ebe986-9d86-11e9-9897-000d3a38a36f,2416 days,19.0,2301.9799999999996,1,5,5,15,cant_loose
456,c8d1e80e-aaa6-11e9-a2fc-000d3a38a36f,690 days,3.0,507.94,3,2,3,32,about_to_sleep
457,eec04cd0-9c46-11ea-a27a-000d3a38a36f,374 days,4.0,562.86,5,3,3,53,potential_loyalists
458,1a5ce03e-5bdc-11ea-8565-000d3a38a36f,500 days,3.0,518.96,4,2,3,42,potential_loyalists
459,d2aeb12c-d661-11e9-93bc-000d3a38a36f,646 days,3.0,360.43,3,2,2,32,about_to_sleep
460,786e7efc-a981-11e9-a2fc-000d3a38a36f,1628 days,5.0,502.95,1,4,3,14,at_risk
461,056549de-4f5f-11ea-99ba-000d3a38a36f,542 days,3.0,551.95,4,2,3,42,potential_loyalists
462,ab73e2a0-76aa-11ea-b23f-000d3a38a36f,420 days,4.0,480.84000000000003,5,3,3,53,potential_loyalists
463,ca720218-b099-11e9-9757-000d3a38a36f,813 days,3.0,437.62,2,2,2,22,hibernating
464,8e4a74d0-9d95-11e9-9897-000d3a38a36f,1943 days,7.0,759.9300000000001,1,4,4,14,at_risk
465,c1f0a998-15e6-11ea-aa74-000d3a38a36f,675 days,8.0,751.13,3,5,4,35,loyal_customers
466,26503e2a-7916-11ea-bf74-000d3a38a36f,620 days,15.0,1626.89,3,5,5,35,loyal_customers
467,c6975a84-b07c-11e9-9757-000d3a38a36f,579 days,5.0,410.45,4,4,2,44,loyal_customers
468,afcfde5c-a7a3-11e9-a2fc-000d3a38a36f,2376 days,6.0,566.0,1,4,3,14,at_risk
469,f5742226-cf64-11ea-a8f0-000d3a38a36f,307 days,2.0,154.82999999999998,5,1,1,51,new_customers
470,0bc73304-9e3a-11e9-9897-000d3a38a36f,797 days,11.0,1253.0,2,5,5,25,cant_loose
471,e2fb7aa0-4a89-11ea-8533-000d3a38a36f,658 days,3.0,299.95,3,2,1,32,about_to_sleep
472,7e974384-a721-11e9-a2fc-000d3a38a36f,2380 days,3.0,424.97,1,2,2,12,hibernating
473,c1a4aa4c-acb5-11e9-a2fc-000d3a38a36f,1359 days,4.0,329.96,1,3,2,13,at_risk
474,3e8a88b0-a734-11e9-a2fc-000d3a38a36f,2385 days,4.0,767.4,1,3,4,13,at_risk
475,a9746652-5b37-11ea-8018-000d3a38a36f,525 days,2.0,313.98,4,1,2,41,promising
476,0300717c-279c-11ea-aaaa-000d3a38a36f,618 days,2.0,686.35,3,1,4,31,about_to_sleep
477,41b77c6e-b044-11e9-9757-000d3a38a36f,781 days,9.0,854.38,2,5,4,25,cant_loose
478,415cab4c-9df0-11e9-9897-000d3a38a36f,1672 days,12.0,1811.66,1,5,5,15,cant_loose
479,ef8b86ba-fcba-11e9-a5e8-000d3a38a36f,575 days,4.0,618.85,4,3,3,43,potential_loyalists
480,5b27eaae-a2fb-11e9-a2fc-000d3a38a36f,799 days,3.0,476.40000000000003,2,2,3,22,hibernating
481,ee2f36ec-3e4e-11ea-808e-000d3a38a36f,630 days,3.0,258.90999999999997,3,2,1,32,about_to_sleep
482,cf003ff8-ddcf-11e9-a848-000d3a38a36f,616 days,2.0,154.47,3,1,1,31,about_to_sleep
483,24e1ad58-ab62-11e9-a2fc-000d3a38a36f,1574 days,12.0,2804.2700000000004,1,5,5,15,cant_loose
484,73800bb4-a453-11e9-a2fc-000d3a38a36f,770 days,5.0,305.94,2,4,2,24,at_risk
485,6fb06a98-a8a8-11e9-a2fc-000d3a38a36f,1902 days,2.0,320.97,1,1,2,11,hibernating
486,c1ea0974-5bac-11ea-90e3-000d3a38a36f,488 days,3.0,464.66999999999996,4,2,3,42,potential_loyalists
